timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
38898,1891,30576,167,99897,35.00,-7.26,-4.95
38920,1948,30576,151,99897,35.00,-7.26,-4.96
38942,2029,30576,146,99897,35.00,-7.30,-4.94
38964,2003,30576,123,99897,35.00,-7.23,-4.94
38986,2159,30064,126,99897,35.00,-7.24,-4.95
39027,2023,30064,121,99897,35.00,-7.22,-4.94
39049,2174,30064,135,99897,35.00,-7.27,-4.97
39071,2073,30064,143,99897,35.00,-7.27,-4.92
39093,1908,30064,156,99897,35.00,-7.19,-4.94
39115,1913,30064,159,99897,35.00,-7.26,-4.92
39137,2047,30064,173,99897,35.00,-7.26,-5.00
39159,2207,30064,171,99897,35.00,-7.21,-4.91
39181,2202,30064,165,99897,35.00,-7.24,-4.93
39203,2216,30064,147,99897,35.00,-7.30,-4.95
39225,2063,30064,136,99897,35.00,-7.24,-4.94
39268,1875,30576,123,99897,35.00,-7.24,-4.97
39290,1672,30064,127,99897,35.00,-7.23,-4.96
39312,1593,30576,141,99897,35.00,-7.26,-4.94
39334,1609,30576,163,99897,35.00,-7.27,-4.93
39356,1609,30576,164,99897,35.00,-7.27,-4.91
39378,1694,30576,164,99897,35.00,-7.25,-4.95
39400,1909,30576,156,99897,35.00,-7.24,-4.95
39422,1957,30576,149,99897,35.00,-7.23,-4.94
39444,1769,30576,133,99897,35.00,-7.23,-4.94
39466,1726,30576,123,99897,35.00,-7.29,-4.92
39508,1715,30576,118,99897,35.00,-7.29,-4.94
39530,1789,30576,124,99897,35.00,-7.26,-4.91
39552,1507,30576,134,99897,35.00,-7.28,-4.94
39574,1353,30576,147,99897,35.00,-7.26,-4.93
39596,1467,30064,153,99897,35.00,-7.26,-4.93
39618,1644,30064,159,99897,35.00,-7.25,-4.96
39640,1982,30576,151,99897,35.00,-7.23,-4.91
39662,1929,30064,153,99897,35.00,-7.26,-4.94
39684,1767,30576,125,99897,35.00,-7.27,-4.96
39706,1769,30576,121,99897,35.00,-7.26,-4.95
39728,1899,30576,118,99897,35.00,-7.25,-4.97
39769,1997,30576,125,99897,35.00,-7.28,-4.95
39791,1742,30576,125,99897,35.00,-7.23,-4.94
39813,1707,30576,150,99897,35.00,-7.23,-4.94
39835,1879,30576,159,99897,35.00,-7.26,-4.90
39857,1903,30576,169,99897,35.00,-7.25,-4.97
39879,1864,30576,167,99897,35.00,-7.27,-4.94
39901,1935,30576,167,99897,35.00,-7.23,-4.96
39923,2123,30576,157,99897,35.00,-7.27,-4.92
39945,2199,30576,143,99897,35.00,-7.22,-4.95
39967,2235,30576,139,99897,35.00,-7.23,-4.96
40363,2126,30576,139,99897,35.13,-7.21,-4.93
40391,1547,30576,138,99897,35.00,-7.25,-4.93
40413,1293,30960,133,99897,35.00,-7.25,-4.92
40435,1269,30960,141,99897,35.00,-7.25,-5.01
40457,1225,30576,147,99897,35.00,-7.28,-4.95
40479,1075,30576,153,99897,35.00,-7.24,-4.95
40501,1229,30576,151,99897,35.00,-7.22,-4.93
40523,1330,30576,135,99897,35.00,-7.26,-4.92
40545,1533,30576,121,99897,35.00,-7.24,-4.94
40567,1503,30576,111,99897,35.00,-7.25,-4.94
40589,1245,30576,102,99897,35.00,-7.27,-4.92
40631,1193,30576,103,99897,35.00,-7.26,-4.96
40653,601,30064,105,99897,35.00,-7.26,-4.95
40675,1903,28784,137,99897,35.00,-7.24,-4.98
40697,1739,28784,157,99897,35.00,-7.28,-4.96
40719,1629,28784,155,99897,35.00,-7.28,-4.94
40741,1933,28784,159,99897,35.00,-7.27,-4.99
40763,2248,28784,157,99897,35.00,-7.25,-4.93
40785,2151,28784,151,99897,35.00,-7.30,-4.91
40807,2001,29296,125,99897,35.00,-7.26,-4.94
40829,2431,29296,126,99897,35.00,-7.24,-4.95
40872,1774,29296,114,99897,35.00,-7.25,-4.92
40894,1885,29296,139,99897,35.00,-7.24,-4.93
40916,1743,29296,147,99897,35.00,-7.30,-4.95
40938,1770,29296,163,99897,35.00,-7.24,-4.93
40960,1813,28784,167,99897,35.00,-7.24,-4.92
40982,1970,29296,166,99897,35.00,-7.26,-4.94
41383,2063,29296,155,99897,35.90,-7.23,-4.91
41413,1669,29296,125,99897,35.00,-7.20,-4.90
41435,1318,29296,117,99897,35.00,-7.21,-4.97
41457,1233,29296,133,99897,35.00,-7.29,-4.97
41479,1321,29296,140,99897,35.00,-7.24,-4.95
